2018/7/22 0:00	8
2018/7/22 0:10	10
2018/7/22 0:15	16
2018/7/22 0:20	13
2018/7/22 0:25	11
2018/7/22 0:30	11
2018/7/22 0:35	11
2018/7/22 0:40	11
2018/7/22 0:45	17
2018/7/22 0:50	7
2018/7/22 0:55	12
2018/7/22 1:00	9
2018/7/22 1:05	17
2018/7/22 1:10	10
2018/7/22 1:15	12
2018/7/22 1:20	12
2018/7/22 1:25	7
2018/7/22 1:30	6
2018/7/22 1:35	9
2018/7/22 1:40	5
2018/7/22 1:45	8
2018/7/22 1:50	6
2018/7/22 1:55	7
2018/7/22 2:00	2
2018/7/22 2:05	7
2018/7/22 2:10	9
2018/7/22 2:15	8
2018/7/22 2:20	6
2018/7/22 2:25	7
2018/7/22 2:30	7
2018/7/22 2:35	4
2018/7/22 2:40	8
2018/7/22 2:45	7
2018/7/22 2:50	5
2018/7/22 2:55	7
2018/7/22 3:00	2
2018/7/22 3:05	3
2018/7/22 3:10	3
2018/7/22 3:15	5
2018/7/22 3:20	3
2018/7/22 3:25	7
2018/7/22 3:30	4
2018/7/22 3:35	8
2018/7/22 3:40	1
2018/7/22 3:45	5
2018/7/22 3:50	1
2018/7/22 3:55	4
2018/7/22 4:00	4
2018/7/22 4:05	4
2018/7/22 4:10	2
2018/7/22 4:15	2
2018/7/22 4:20	3
2018/7/22 4:25	3
2018/7/22 4:30	6
2018/7/22 4:35	6
2018/7/22 4:40	4
2018/7/22 4:45	5
2018/7/22 4:50	2
2018/7/22 4:55	3
2018/7/22 5:00	1
2018/7/22 5:05	3
2018/7/22 5:10	3
2018/7/22 5:15	3
2018/7/22 5:20	4
2018/7/22 5:25	1
2018/7/22 5:30	2
2018/7/22 5:35	4
2018/7/22 5:40	3
2018/7/22 5:45	1
2018/7/22 5:50	7
2018/7/22 5:55	4
2018/7/22 6:00	4
2018/7/22 6:05	5
2018/7/22 6:10	3
2018/7/22 6:15	3
2018/7/22 6:20	3
2018/7/22 6:25	3
2018/7/22 6:30	7
2018/7/22 6:35	5
2018/7/22 6:40	4
2018/7/22 6:45	8
2018/7/22 6:50	6
2018/7/22 6:55	1
2018/7/22 7:00	6
2018/7/22 7:05	11
2018/7/22 7:10	8
2018/7/22 7:15	12
2018/7/22 7:20	11
2018/7/22 7:25	14
2018/7/22 7:30	9
2018/7/22 7:35	13
2018/7/22 7:40	15
2018/7/22 7:45	12
2018/7/22 7:50	25
2018/7/22 7:55	19
2018/7/22 8:00	16
2018/7/22 8:05	14
2018/7/22 8:10	17
2018/7/22 8:15	16
