2018/7/22 0:10	1
2018/7/22 0:15	1
2018/7/22 0:25	8
2018/7/22 0:30	2
2018/7/22 0:35	1
2018/7/22 0:40	3
2018/7/22 0:45	2
2018/7/22 0:55	2
2018/7/22 1:00	2
2018/7/22 1:05	1
2018/7/22 1:10	3
2018/7/22 1:15	5
2018/7/22 1:20	1
2018/7/22 1:25	2
2018/7/22 1:30	1
2018/7/22 1:35	3
2018/7/22 1:40	1
2018/7/22 1:45	4
2018/7/22 1:50	2
2018/7/22 1:55	3
2018/7/22 2:00	1
2018/7/22 2:10	1
2018/7/22 2:15	1
2018/7/22 2:20	2
2018/7/22 2:25	1
2018/7/22 2:35	3
2018/7/22 3:00	1
2018/7/22 3:15	1
2018/7/22 3:35	1
2018/7/22 3:40	1
2018/7/22 3:50	2
2018/7/22 4:15	1
2018/7/22 4:25	1
2018/7/22 4:35	1
2018/7/22 4:45	1
2018/7/22 4:50	1
2018/7/22 5:10	1
2018/7/22 5:15	2
2018/7/22 5:20	3
2018/7/22 5:25	3
2018/7/22 5:30	1
2018/7/22 5:35	3
2018/7/22 5:45	3
2018/7/22 5:50	3
2018/7/22 5:55	1
2018/7/22 6:00	2
2018/7/22 6:05	4
2018/7/22 6:10	2
2018/7/22 6:15	10
2018/7/22 6:20	4
2018/7/22 6:25	5
2018/7/22 6:30	4
2018/7/22 6:35	5
2018/7/22 6:40	8
2018/7/22 6:45	5
2018/7/22 6:50	6
2018/7/22 6:55	6
2018/7/22 7:00	2
2018/7/22 7:05	10
2018/7/22 7:10	10
2018/7/22 7:15	11
2018/7/22 7:20	15
2018/7/22 7:25	12
2018/7/22 7:30	9
2018/7/22 7:35	17
2018/7/22 7:40	13
2018/7/22 7:45	8
2018/7/22 7:50	24
2018/7/22 7:55	19
2018/7/22 8:00	11
2018/7/22 8:05	18
2018/7/22 8:10	24
2018/7/22 8:15	15
2018/7/22 8:20	15
2018/7/22 8:25	24
2018/7/22 8:30	18
2018/7/22 8:35	15
2018/7/22 8:40	16
2018/7/22 8:45	22
2018/7/22 8:50	16
2018/7/22 8:55	24
2018/7/22 9:00	21
2018/7/22 9:05	22
2018/7/22 9:10	11
2018/7/22 9:15	22
2018/7/22 9:20	12
2018/7/22 9:25	20
2018/7/22 9:30	20
2018/7/22 9:35	24
2018/7/22 9:40	24
2018/7/22 9:45	20
2018/7/22 9:50	15
2018/7/22 9:55	23
2018/7/22 10:00	23
2018/7/22 10:05	27
2018/7/22 10:10	24
2018/7/22 10:15	21
2018/7/22 10:20	28
2018/7/22 10:25	19
2018/7/22 10:30	18
2018/7/22 10:35	23
2018/7/22 10:40	19
2018/7/22 10:45	19
2018/7/22 10:50	28
2018/7/22 10:55	24
2018/7/22 11:00	25
2018/7/22 11:05	16
2018/7/22 11:10	18
2018/7/22 11:15	15
2018/7/22 11:20	24
2018/7/22 11:25	31
2018/7/22 11:30	31
2018/7/22 11:35	27
2018/7/22 11:40	23
2018/7/22 11:45	14
2018/7/22 11:50	9
2018/7/22 11:55	27
2018/7/22 12:00	16
2018/7/22 12:05	16
2018/7/22 12:10	17
2018/7/22 12:15	24
2018/7/22 12:20	28
2018/7/22 12:25	22
2018/7/22 12:30	14
2018/7/22 12:35	19
2018/7/22 12:40	17
2018/7/22 12:45	22
2018/7/22 12:50	17
2018/7/22 12:55	28
2018/7/22 13:00	22
2018/7/22 13:05	15
2018/7/22 13:10	12
2018/7/22 13:15	23
2018/7/22 13:20	17
2018/7/22 13:25	31
2018/7/22 13:30	19
2018/7/22 13:35	26
2018/7/22 13:40	24
2018/7/22 13:45	17
2018/7/22 13:50	18
2018/7/22 13:55	22
2018/7/22 14:00	25
2018/7/22 14:05	30
2018/7/22 14:10	27
2018/7/22 14:15	25
2018/7/22 14:20	22
2018/7/22 14:25	32
2018/7/22 14:30	17
2018/7/22 14:35	22
2018/7/22 14:40	10
2018/7/22 14:45	26
2018/7/22 14:50	31
2018/7/22 14:55	22
2018/7/22 15:00	17
2018/7/22 15:05	25
2018/7/22 15:10	24
2018/7/22 15:15	28
2018/7/22 15:20	28
2018/7/22 15:25	33
2018/7/22 15:30	15
2018/7/22 15:35	25
2018/7/22 15:40	25
2018/7/22 15:45	24
2018/7/22 15:50	12
2018/7/22 15:55	20
2018/7/22 16:00	29
2018/7/22 16:05	30
2018/7/22 16:10	15
2018/7/22 16:15	19
2018/7/22 16:20	31
2018/7/22 16:25	26
2018/7/22 16:30	17
2018/7/22 16:35	18
2018/7/22 16:40	21
2018/7/22 16:45	17
2018/7/22 16:50	25
2018/7/22 16:55	19
2018/7/22 17:00	17
2018/7/22 17:05	29
2018/7/22 17:10	30
2018/7/22 17:15	27
2018/7/22 17:20	37
2018/7/22 17:25	35
2018/7/22 17:30	21
2018/7/22 17:35	29
2018/7/22 17:40	27
2018/7/22 17:45	18
2018/7/22 17:50	37
2018/7/22 17:55	27
2018/7/22 18:00	18
2018/7/22 18:05	21
2018/7/22 18:10	16
2018/7/22 18:15	15
2018/7/22 18:20	21
2018/7/22 18:25	28
2018/7/22 18:30	9
2018/7/22 18:35	22
2018/7/22 18:40	25
2018/7/22 18:45	12
2018/7/22 18:50	14
2018/7/22 18:55	14
2018/7/22 19:00	9
2018/7/22 19:05	19
2018/7/22 19:10	18
2018/7/22 19:15	9
2018/7/22 19:20	18
2018/7/22 19:25	22
2018/7/22 19:30	22
2018/7/22 19:35	22
2018/7/22 19:40	18
2018/7/22 19:45	23
2018/7/22 19:50	15
2018/7/22 19:55	27
2018/7/22 20:00	18
2018/7/22 20:05	29
2018/7/22 20:10	17
2018/7/22 20:15	22
2018/7/22 20:20	24
2018/7/22 20:25	19
2018/7/22 20:30	21
2018/7/22 20:35	21
2018/7/22 20:40	17
2018/7/22 20:45	18
2018/7/22 20:50	19
2018/7/22 20:55	22
2018/7/22 21:00	18
2018/7/22 21:05	19
2018/7/22 21:10	18
2018/7/22 21:15	19
2018/7/22 21:20	14
2018/7/22 21:25	17
2018/7/22 21:30	19
2018/7/22 21:35	19
2018/7/22 21:40	16
2018/7/22 21:45	10
2018/7/22 21:50	13
2018/7/22 21:55	19
2018/7/22 22:00	15
2018/7/22 22:05	8
2018/7/22 22:10	9
2018/7/22 22:15	6
2018/7/22 22:20	8
2018/7/22 22:25	7
2018/7/22 22:30	8
2018/7/22 22:35	8
2018/7/22 22:40	6
2018/7/22 22:45	2
2018/7/22 22:50	11
2018/7/22 22:55	9
2018/7/22 23:00	2
2018/7/22 23:05	4
2018/7/22 23:10	9
2018/7/22 23:15	5
2018/7/22 23:20	2
2018/7/22 23:25	6
2018/7/22 23:30	2
2018/7/22 23:35	4
2018/7/22 23:40	3
2018/7/22 23:45	1
2018/7/22 23:50	1
2018/7/22 23:55	2
