2018/7/22 0:00	2
2018/7/22 0:10	2
2018/7/22 0:15	1
2018/7/22 0:20	2
2018/7/22 0:25	1
2018/7/22 0:30	2
2018/7/22 0:35	2
2018/7/22 0:40	3
2018/7/22 0:45	2
2018/7/22 0:55	1
2018/7/22 1:00	3
2018/7/22 1:05	1
2018/7/22 1:10	2
2018/7/22 1:15	1
2018/7/22 1:20	3
2018/7/22 1:25	1
2018/7/22 1:45	4
2018/7/22 1:50	1
2018/7/22 1:55	1
2018/7/22 2:00	2
2018/7/22 2:10	1
2018/7/22 2:15	1
2018/7/22 2:25	2
2018/7/22 2:40	1
2018/7/22 2:50	1
2018/7/22 3:00	1
2018/7/22 3:05	1
2018/7/22 3:10	4
2018/7/22 3:30	1
2018/7/22 3:35	2
2018/7/22 3:45	1
2018/7/22 3:50	1
2018/7/22 3:55	1
2018/7/22 4:05	1
2018/7/22 4:10	1
2018/7/22 4:15	2
2018/7/22 4:20	2
2018/7/22 4:25	1
2018/7/22 4:35	3
2018/7/22 4:45	1
2018/7/22 4:50	1
2018/7/22 5:00	1
2018/7/22 5:05	2
2018/7/22 5:10	3
2018/7/22 5:15	1
2018/7/22 5:20	2
2018/7/22 5:25	1
2018/7/22 5:30	3
2018/7/22 5:40	1
2018/7/22 5:55	2
2018/7/22 6:00	2
2018/7/22 6:10	3
2018/7/22 6:15	2
2018/7/22 6:20	5
2018/7/22 6:25	1
2018/7/22 6:30	3
2018/7/22 6:35	3
2018/7/22 6:40	1
2018/7/22 6:45	4
2018/7/22 6:50	6
2018/7/22 6:55	4
2018/7/22 7:00	5
2018/7/22 7:05	1
2018/7/22 7:10	5
2018/7/22 7:15	3
2018/7/22 7:20	14
2018/7/22 7:25	5
2018/7/22 7:30	11
2018/7/22 7:35	6
2018/7/22 7:40	5
2018/7/22 7:45	8
2018/7/22 7:50	7
2018/7/22 7:55	8
2018/7/22 8:00	5
2018/7/22 8:05	8
2018/7/22 8:10	16
2018/7/22 8:15	14
2018/7/22 8:20	5
2018/7/22 8:25	9
2018/7/22 8:30	12
2018/7/22 8:35	10
2018/7/22 8:40	7
2018/7/22 8:45	14
2018/7/22 8:50	10
2018/7/22 8:55	9
2018/7/22 9:00	12
2018/7/22 9:05	12
2018/7/22 9:10	9
2018/7/22 9:15	6
2018/7/22 9:20	9
2018/7/22 9:25	6
2018/7/22 9:30	9
2018/7/22 9:35	14
2018/7/22 9:40	14
2018/7/22 9:45	13
2018/7/22 9:50	11
2018/7/22 9:55	8
2018/7/22 10:00	8
2018/7/22 10:05	10
2018/7/22 10:10	13
2018/7/22 10:15	11
2018/7/22 10:20	12
2018/7/22 10:25	6
2018/7/22 10:30	10
2018/7/22 10:35	5
2018/7/22 10:40	12
2018/7/22 10:45	8
2018/7/22 10:50	11
2018/7/22 10:55	11
2018/7/22 11:00	9
2018/7/22 11:05	12
2018/7/22 11:10	9
2018/7/22 11:15	9
2018/7/22 11:20	8
2018/7/22 11:25	8
2018/7/22 11:30	12
2018/7/22 11:35	8
2018/7/22 11:40	7
2018/7/22 11:45	7
2018/7/22 11:50	9
2018/7/22 11:55	5
2018/7/22 12:00	2
2018/7/22 12:05	10
2018/7/22 12:10	11
2018/7/22 12:15	12
2018/7/22 12:20	11
2018/7/22 12:25	12
2018/7/22 12:30	14
2018/7/22 12:35	8
2018/7/22 12:40	7
2018/7/22 12:45	10
2018/7/22 12:50	9
2018/7/22 12:55	9
2018/7/22 13:00	12
2018/7/22 13:05	11
2018/7/22 13:10	6
2018/7/22 13:15	9
2018/7/22 13:20	8
2018/7/22 13:25	4
2018/7/22 13:30	12
2018/7/22 13:35	12
2018/7/22 13:40	9
2018/7/22 13:45	11
2018/7/22 13:50	13
2018/7/22 13:55	7
2018/7/22 14:00	6
2018/7/22 14:05	13
2018/7/22 14:10	8
2018/7/22 14:15	10
2018/7/22 14:20	10
2018/7/22 14:25	13
2018/7/22 14:30	10
2018/7/22 14:35	7
2018/7/22 14:40	9
2018/7/22 14:45	9
2018/7/22 14:50	8
2018/7/22 14:55	12
2018/7/22 15:00	13
2018/7/22 15:05	12
2018/7/22 15:10	9
2018/7/22 15:15	5
2018/7/22 15:20	11
2018/7/22 15:25	16
2018/7/22 15:30	10
2018/7/22 15:35	10
2018/7/22 15:40	15
2018/7/22 15:45	9
2018/7/22 15:50	8
2018/7/22 15:55	10
2018/7/22 16:00	9
2018/7/22 16:05	10
2018/7/22 16:10	8
2018/7/22 16:15	12
2018/7/22 16:20	12
2018/7/22 16:25	10
2018/7/22 16:30	11
2018/7/22 16:35	13
2018/7/22 16:40	7
2018/7/22 16:45	13
2018/7/22 16:50	13
2018/7/22 16:55	14
2018/7/22 17:00	13
2018/7/22 17:05	18
2018/7/22 17:10	18
2018/7/22 17:15	19
2018/7/22 17:20	11
2018/7/22 17:25	14
2018/7/22 17:30	22
2018/7/22 17:35	7
2018/7/22 17:40	15
2018/7/22 17:45	24
2018/7/22 17:50	9
2018/7/22 17:55	17
2018/7/22 18:00	3
2018/7/22 18:05	10
2018/7/22 18:10	16
2018/7/22 18:15	9
2018/7/22 18:20	7
2018/7/22 18:25	13
2018/7/22 18:30	12
2018/7/22 18:35	9
2018/7/22 18:40	13
2018/7/22 18:45	13
2018/7/22 18:50	7
2018/7/22 18:55	9
2018/7/22 19:00	9
2018/7/22 19:05	3
2018/7/22 19:10	14
2018/7/22 19:15	14
2018/7/22 19:20	7
2018/7/22 19:25	9
2018/7/22 19:30	10
2018/7/22 19:35	4
2018/7/22 19:40	7
2018/7/22 19:45	5
2018/7/22 19:50	4
2018/7/22 19:55	6
2018/7/22 20:00	5
2018/7/22 20:05	8
2018/7/22 20:10	6
2018/7/22 20:15	9
2018/7/22 20:20	6
2018/7/22 20:25	9
2018/7/22 20:30	7
2018/7/22 20:35	11
2018/7/22 20:40	10
2018/7/22 20:45	10
2018/7/22 20:50	8
2018/7/22 20:55	5
2018/7/22 21:00	9
2018/7/22 21:05	5
2018/7/22 21:10	2
2018/7/22 21:15	8
2018/7/22 21:20	6
2018/7/22 21:25	3
2018/7/22 21:30	6
2018/7/22 21:35	3
2018/7/22 21:40	4
2018/7/22 21:45	4
2018/7/22 21:50	5
2018/7/22 21:55	4
2018/7/22 22:00	5
2018/7/22 22:05	7
2018/7/22 22:10	2
2018/7/22 22:15	5
2018/7/22 22:20	2
2018/7/22 22:25	3
2018/7/22 22:30	2
2018/7/22 22:35	4
2018/7/22 22:40	3
2018/7/22 22:45	4
2018/7/22 22:50	1
2018/7/22 22:55	6
2018/7/22 23:00	3
2018/7/22 23:05	5
2018/7/22 23:10	1
2018/7/22 23:15	3
2018/7/22 23:20	1
2018/7/22 23:30	3
2018/7/22 23:35	3
2018/7/22 23:40	1
2018/7/22 23:45	3
2018/7/22 23:50	1
2018/7/22 23:55	1
