2018/7/22 0:00	12
2018/7/22 0:10	1
2018/7/22 0:15	3
2018/7/22 0:20	4
2018/7/22 0:25	1
2018/7/22 0:30	5
2018/7/22 0:35	2
2018/7/22 0:40	5
2018/7/22 0:45	2
2018/7/22 0:50	1
2018/7/22 1:00	1
2018/7/22 1:05	4
2018/7/22 1:10	2
2018/7/22 1:20	4
2018/7/22 1:25	3
2018/7/22 1:35	4
2018/7/22 1:40	6
2018/7/22 1:45	1
2018/7/22 1:50	3
2018/7/22 1:55	1
2018/7/22 2:00	4
2018/7/22 2:10	3
2018/7/22 2:15	2
2018/7/22 2:20	1
2018/7/22 2:25	1
2018/7/22 2:30	3
2018/7/22 2:35	1
2018/7/22 2:40	5
2018/7/22 2:45	2
2018/7/22 2:50	3
2018/7/22 2:55	2
2018/7/22 3:00	1
2018/7/22 3:05	3
2018/7/22 3:10	3
2018/7/22 3:15	1
2018/7/22 3:20	1
2018/7/22 3:25	1
2018/7/22 3:30	1
2018/7/22 3:50	1
2018/7/22 3:55	2
2018/7/22 4:00	3
2018/7/22 4:05	1
2018/7/22 4:10	1
2018/7/22 4:15	1
2018/7/22 4:20	2
2018/7/22 4:30	3
2018/7/22 4:40	6
2018/7/22 4:45	3
2018/7/22 4:55	1
2018/7/22 5:00	2
2018/7/22 5:05	1
2018/7/22 5:20	2
2018/7/22 5:25	1
2018/7/22 5:30	3
2018/7/22 5:35	3
2018/7/22 5:40	1
2018/7/22 5:45	2
2018/7/22 5:50	2
2018/7/22 5:55	5
2018/7/22 6:00	5
2018/7/22 6:05	6
2018/7/22 6:10	3
2018/7/22 6:15	8
2018/7/22 6:20	11
2018/7/22 6:25	3
2018/7/22 6:30	7
2018/7/22 6:35	6
2018/7/22 6:40	9
2018/7/22 6:45	12
2018/7/22 6:50	3
2018/7/22 6:55	8
2018/7/22 7:00	9
2018/7/22 7:05	14
2018/7/22 7:10	17
2018/7/22 7:15	17
2018/7/22 7:20	11
2018/7/22 7:25	14
2018/7/22 7:30	12
2018/7/22 7:35	15
2018/7/22 7:40	20
2018/7/22 7:45	14
2018/7/22 7:50	13
2018/7/22 7:55	17
2018/7/22 8:00	9
2018/7/22 8:05	18
2018/7/22 8:10	16
2018/7/22 8:15	22
2018/7/22 8:20	14
2018/7/22 8:25	21
2018/7/22 8:30	22
2018/7/22 8:35	28
2018/7/22 8:40	26
2018/7/22 8:45	17
2018/7/22 8:50	21
2018/7/22 8:55	17
2018/7/22 9:00	22
2018/7/22 9:05	20
2018/7/22 9:10	23
2018/7/22 9:15	21
2018/7/22 9:20	15
2018/7/22 9:25	20
2018/7/22 9:30	8
2018/7/22 9:35	27
2018/7/22 9:40	28
2018/7/22 9:45	18
2018/7/22 9:50	20
2018/7/22 9:55	30
2018/7/22 10:00	20
2018/7/22 10:05	25
2018/7/22 10:10	20
2018/7/22 10:15	20
2018/7/22 10:20	18
2018/7/22 10:25	18
2018/7/22 10:30	14
2018/7/22 10:35	28
2018/7/22 10:40	17
2018/7/22 10:45	23
2018/7/22 10:50	29
2018/7/22 10:55	31
2018/7/22 11:00	20
2018/7/22 11:05	7
2018/7/22 11:10	22
2018/7/22 11:15	31
2018/7/22 11:20	15
2018/7/22 11:25	23
2018/7/22 11:30	20
2018/7/22 11:35	22
2018/7/22 11:40	23
2018/7/22 11:45	23
2018/7/22 11:50	25
2018/7/22 11:55	20
2018/7/22 12:00	16
2018/7/22 12:05	22
2018/7/22 12:10	19
2018/7/22 12:15	14
2018/7/22 12:20	19
2018/7/22 12:25	26
2018/7/22 12:30	12
2018/7/22 12:35	26
2018/7/22 12:40	19
2018/7/22 12:45	19
2018/7/22 12:50	20
2018/7/22 12:55	25
2018/7/22 13:00	20
2018/7/22 13:05	23
2018/7/22 13:10	21
2018/7/22 13:15	28
2018/7/22 13:20	21
2018/7/22 13:25	27
2018/7/22 13:30	24
2018/7/22 13:35	17
2018/7/22 13:40	24
2018/7/22 13:45	22
2018/7/22 13:50	23
2018/7/22 13:55	26
2018/7/22 14:00	26
2018/7/22 14:05	28
2018/7/22 14:10	30
2018/7/22 14:15	26
2018/7/22 14:20	26
2018/7/22 14:25	1
2018/7/22 14:30	20
2018/7/22 14:35	21
2018/7/22 14:40	16
2018/7/22 14:45	23
2018/7/22 14:50	24
2018/7/22 14:55	26
2018/7/22 15:00	26
2018/7/22 15:05	29
2018/7/22 15:10	22
2018/7/22 15:15	27
2018/7/22 15:20	36
2018/7/22 15:25	32
2018/7/22 15:30	26
2018/7/22 15:35	33
2018/7/22 15:40	31
2018/7/22 15:45	24
2018/7/22 15:50	16
2018/7/22 15:55	19
2018/7/22 16:00	18
2018/7/22 16:05	26
2018/7/22 16:10	28
2018/7/22 16:15	18
2018/7/22 16:20	31
2018/7/22 16:25	24
2018/7/22 16:30	18
2018/7/22 16:35	21
2018/7/22 16:40	22
2018/7/22 16:45	27
2018/7/22 16:50	22
2018/7/22 16:55	16
2018/7/22 17:00	26
2018/7/22 17:05	22
2018/7/22 17:10	17
2018/7/22 17:15	27
2018/7/22 17:20	33
2018/7/22 17:25	20
2018/7/22 17:30	24
2018/7/22 17:35	23
2018/7/22 17:40	28
2018/7/22 17:45	25
2018/7/22 17:50	25
2018/7/22 17:55	18
2018/7/22 18:00	29
2018/7/22 18:05	21
2018/7/22 18:10	13
2018/7/22 18:15	18
2018/7/22 18:20	23
2018/7/22 18:25	15
2018/7/22 18:30	7
2018/7/22 18:35	14
2018/7/22 18:40	14
2018/7/22 18:45	13
2018/7/22 18:50	17
2018/7/22 18:55	14
2018/7/22 19:00	14
2018/7/22 19:05	26
2018/7/22 19:10	15
2018/7/22 19:15	18
2018/7/22 19:20	12
2018/7/22 19:25	17
2018/7/22 19:30	15
2018/7/22 19:35	19
2018/7/22 19:40	27
2018/7/22 19:45	11
2018/7/22 19:50	20
2018/7/22 19:55	10
2018/7/22 20:00	24
2018/7/22 20:05	20
2018/7/22 20:10	23
2018/7/22 20:15	31
2018/7/22 20:20	18
2018/7/22 20:25	19
2018/7/22 20:30	21
2018/7/22 20:35	24
2018/7/22 20:40	16
2018/7/22 20:45	23
2018/7/22 20:50	18
2018/7/22 20:55	21
2018/7/22 21:00	21
2018/7/22 21:05	23
2018/7/22 21:10	23
2018/7/22 21:15	20
2018/7/22 21:20	12
2018/7/22 21:25	16
2018/7/22 21:30	12
2018/7/22 21:35	21
2018/7/22 21:40	20
2018/7/22 21:45	13
2018/7/22 21:50	7
2018/7/22 21:55	12
2018/7/22 22:00	11
2018/7/22 22:05	17
2018/7/22 22:10	1
2018/7/22 22:15	3
2018/7/22 22:20	14
2018/7/22 22:25	6
2018/7/22 22:30	7
2018/7/22 22:35	4
2018/7/22 22:40	8
2018/7/22 22:45	9
2018/7/22 22:50	5
2018/7/22 22:55	4
2018/7/22 23:00	9
2018/7/22 23:05	8
2018/7/22 23:10	8
2018/7/22 23:15	10
2018/7/22 23:20	6
2018/7/22 23:25	3
2018/7/22 23:30	6
2018/7/22 23:35	10
2018/7/22 23:40	5
2018/7/22 23:45	4
2018/7/22 23:50	4
2018/7/22 23:55	1
